Agent_ID,Month,Inventory_Coin,Inventory_Products,Consumption_Coin,Consumption_Products,Income_Coin,Income_Products,Endogenous
0,10,3140.7819752090736,32.03108993850017,4711.17296281361,39.88151076983233,1142.5947264572596,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 38, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Professional Athlete"", ""previous_job"": ""Professional Athlete"", ""offer"": ""Professional Athlete""}"
0,11,3209.4364383638977,36.478568840110974,5705.664779313595,48.81655366932536,1122.8226790779436,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 38, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Professional Athlete"", ""previous_job"": ""Professional Athlete"", ""offer"": ""Professional Athlete""}"
0,12,3577.8796829286225,37.94577484466112,5210.504392614498,45.65249430134797,1121.468795513533,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 38, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Professional Athlete"", ""previous_job"": ""Professional Athlete"", ""offer"": ""Professional Athlete""}"
0,13,3117.526491317805,37.94577484466112,3967.760988949934,35.50967281162995,1121.468795513533,0,"{""Consumption Rate"": 0.56, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Professional Athlete"", ""offer"": ""Top Executive at Fortune 500 Company""}"
0,14,2825.9675248530802,38.930287617673194,5023.942266405476,46.41340751428442,1096.4178812335178,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Top Executive at Fortune 500 Company"", ""previous_job"": ""Unemployment"", ""offer"": ""Top Executive at Fortune 500 Company""}"
0,15,2547.6785034508594,38.930287617673194,3821.517755176289,35.40378254244324,1096.4178812335178,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Top Executive at Fortune 500 Company"", ""offer"": ""Political Scientist""}"
0,16,2967.846362771884,33.86526421286434,5276.171311594461,49.066501061037926,1093.8881792275677,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Unemployment"", ""offer"": ""Political Scientist""}"
0,17,2802.4653482270833,38.428947594492094,4203.698022340625,39.86547576472447,1084.3739583146178,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,18,3844.6566303912514,36.84888665568594,4513.29256611147,42.806257962043816,1082.709720335506,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,19,2860.3558408386853,46.930252500511656,4290.533761258028,40.868016401035156,1082.3217382654932,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,20,3861.5520648980437,37.947513649256116,4533.126337054226,43.645232068221844,1080.9881593554678,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,21,4625.655490368483,47.58365808447078,4625.655490368483,44.543598129748425,1079.8001947267,0,"{""Consumption Rate"": 0.5, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,22,4664.146697133338,54.39372333192517,5475.302644460876,52.14795851058306,1085.4424261668744,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,23,9838.225444024964,54.39372333192517,0.0,0.0,1085.4424261668744,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Political Scientist"", ""offer"": ""Professional Athlete""}"
0,24,7486.962135236151,101.78077615491742,8533.050977263661,79.44891544120583,1093.3341199074596,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 39, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Professional Athlete"", ""previous_job"": ""Unemployment"", ""offer"": ""Professional Athlete""}"
0,25,4286.629649307819,101.78077615491742,6429.944473961728,59.864748689827216,1093.3341199074596,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Professional Athlete"", ""offer"": ""Political Scientist""}"
0,26,9191.021944179618,49.787101223605,0.0,0.0,1113.2198765611938,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Unemployment"", ""offer"": ""Political Scientist""}"
0,27,14180.775775569287,93.12365231964638,0.0,0.0,1123.025861058866,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,28,7365.218798725184,137.1264727365349,13093.722308844774,117.2796686037756,1128.748684885738,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,29,3618.4313395019726,137.1264727365349,8443.006458837941,74.78690965708057,1128.748684885738,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,30,3089.5865745818883,41.75306471500472,5492.598354812246,48.0696637566328,1152.4115713840033,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Unemployment"", ""offer"": ""Political Scientist""}"
0,31,2858.8452846322853,37.17246631408029,6670.638997475335,58.166390862464915,1173.4268211324186,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,32,1971.8167188898278,35.17640908615591,5612.09373837874,48.903942543444316,1177.9111587912787,0,"{""Consumption Rate"": 0.74, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,33,2239.9935601487505,26.83654816337369,5226.651640347087,44.26036574235934,1197.2779355881387,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,34,1792.400811333192,28.988472064859224,5101.448463025239,42.994715096223416,1199.5732780023875,0,"{""Consumption Rate"": 0.74, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,35,2316.0297700679776,25.192473623380536,5404.06946349195,45.416901619226365,1205.2030005548504,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,36,9129.492901364432,29.569500377995052,0.0,0.0,1218.2490780504268,0,"{""Consumption Rate"": 0.74, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 40, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,37,4822.770529572583,85.00404974537561,11253.131235669365,92.30816088860874,1233.2065408050746,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,38,4279.309816926672,48.66953203140049,6418.9647253900075,51.49316428729667,1244.2096926521701,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,39,4766.357816419074,43.43246215899997,5595.289610578914,43.98173955373493,1246.1015639307568,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,40,12068.757265034046,46.10995987268717,0.0,0.0,1254.3395348452968,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,41,8483.4787434947,99.60935756828043,9958.866351058998,74.38406047784993,1267.383205984584,0,"{""Consumption Rate"": 0.54, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,42,6284.271554451492,71.58448323338095,9426.407331677237,69.15762394781764,1273.717340838996,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,43,11991.427645510486,55.135225159770194,0.0,0.0,1278.6979525489226,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,44,5860.2399514902445,96.44824314255379,13673.893220143907,99.36351311842455,1281.2811850432681,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,45,4642.134194341666,51.36070211978511,8252.683012162961,59.35055820829511,1281.455201386542,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,46,4878.609234035571,42.02548593292995,7317.913851053357,51.90409360100203,1283.0031940491976,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Political Scientist"", ""previous_job"": ""Political Scientist"", ""offer"": ""Political Scientist""}"
0,47,4096.1855580769325,42.02548593292995,7282.107658803437,51.64517263963855,1283.0031940491976,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Political Scientist"", ""offer"": ""Professional Athlete""}"
0,48,9655.433000598436,42.02548593292995,0.0,0.0,1283.0031940491976,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 41, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Unemployment"", ""offer"": ""Graphic Designer""}"
0,49,8714.300139813695,75.05686421315654,8714.300139813695,59.6564714149493,1308.4746324431135,0,"{""Consumption Rate"": 0.5, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Unemployment"", ""offer"": ""Graphic Designer""}"
0,50,6432.198694850602,68.24058135967508,9648.298042275903,65.68736511781469,1309.0196623343766,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,51,4833.090402691039,52.20358700348653,8592.160715895181,57.925587501030876,1311.2119260980546,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,52,4722.942932443452,41.29427169917955,7084.414398665177,47.60512229722986,1312.167058922136,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,53,4473.5305085619575,40.29357270328405,7952.94312633237,53.05570061789256,1316.9828122725976,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,54,3542.704015325766,38.63485614306088,8266.309369093458,55.13940928253114,1318.473386012622,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,55,3726.266235469042,31.99554605465395,6624.473307500519,43.52243418036683,1327.2818848096617,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,56,4304.207897929787,33.24883082905088,6456.311846894679,42.38518816664791,1338.352553835139,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,57,4224.1774735010595,36.95601295468375,7509.648841779662,49.18214230238918,1338.6264091974417,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,58,3676.448769863984,36.452792527830134,8578.380463015963,56.1023307620941,1349.6715804565013,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,59,3074.440752007584,36.452792527830134,5465.6724480134835,35.3139250204618,1349.6715804565013,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,60,3090.380969213489,28.48479137503238,6733.868537561418,43.231117277332096,1362.4753519374558,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 42, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Unemployment"", ""offer"": ""Graphic Designer""}"
0,61,2806.1908533720225,28.460217298074596,7986.850890366525,51.04087971811734,1363.0593539647061,0,"{""Consumption Rate"": 0.74, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,62,3253.594890192955,26.64343104309213,7591.721410450231,48.49777866408421,1364.5054438480959,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,63,3049.5035659676323,29.499905089519633,6480.195077681219,41.39172650030191,1364.8435253144028,0,"{""Consumption Rate"": 0.68, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,64,2699.957293008575,28.181130426510773,6299.900350353343,40.20885118752047,1365.9002121544995,0,"{""Consumption Rate"": 0.7000000000000001, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,65,2943.761802251527,25.91487339040643,5233.354315113826,33.40664266158076,1359.7656745820418,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,66,4226.847000649776,28.048805190607993,6340.270500974665,41.373574208624525,1354.5618388451114,0,"{""Consumption Rate"": 0.6, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Graphic Designer"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
0,67,3542.803423134199,28.048805190607993,6298.31719668302,42.21141490851582,1354.5618388451114,0,"{""Consumption Rate"": 0.64, ""Investment Rate"": 0.5, ""Labor"": 168, ""Saving Rate"": 0, ""age"": 43, ""name"": ""Ella Howard"", ""city"": ""New York City"", ""education"": ""Graduate"", ""job"": ""Unemployment"", ""previous_job"": ""Graphic Designer"", ""offer"": ""Graphic Designer""}"
